product_id,raw_ingredient,canonical_name,risk_level,sub_weight,source,health_concern
P454090,aloe barbadensis leaf juice,aloe barbadensis,Low,1.0,Cosing EU,Plant extract soothing; safe
P454090,phytic acid,phytic acid,Low,1.0,Cosing EU,Natural preservative booster from plants; safe
P454090,schisandra chinensis fruit extract,,Unclassified,,,
P454090,glyceryl caprylate,glyceryl caprylate,Low,1.0,Cosing EU,Moisturizer and preservative booster; safe
P454090,hydrolyzed hyaluronlc acid,,Unclassified,,,
P454090,tremella fuciformis sporocarp extract,,Unclassified,,,
P454090,sodium hyaluronate,sodium hyaluronate,Low,1.0,Cosing EU,Humectant; safe
P454090,ganoderma lucidum (mushroom) extract,,Unclassified,,,
P454090,withania somnifera root extract,,Unclassified,,,
P454090,rosmarinus officinalis (rosemary) leaf extract,rosmarinus officinalis extract,Low,1.0,Cosing EU,Rosemary antioxidant extract; safe
P454090,oryza sativa (rice) bran oil,,Unclassified,,,
P454090,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P454090,tocotrienols,,Unclassified,,,
P454090,helianthus annuus (sunflower) seed oil,helianthus annuus seed oil,Low,1.0,Cosing EU,Sunflower oil moisturizer; safe
P454090,polyglyceryl-10 oleate,,Unclassified,,,
P454090,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P454090,pogostemon cablin oil,,Unclassified,,,
P454090,phenethyl alcohol,phenethyl alcohol,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P454090,rosa centifolia flower extract,,Unclassified,,,
P454090,fructose,,Unclassified,,,
P454090,fusanus spicatus wood oil,,Unclassified,,,
P454090,lonicera caprifolium (honeysuckle) flower extract,,Unclassified,,,
P454090,lonicera japonica (honeysuckle) flower extract,,Unclassified,,,
P454090,farnesol,farnesol,Medium,2.0,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P454090,potassium sorbate,potassium sorbate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P457002,nu-mag certified organic rice extract,,Unclassified,,,
P457002,rice (oryza sativa cera) flour,,Unclassified,,,
P457002,organic rice hulls,,Unclassified,,,
P457002,organic gum arabic,,Unclassified,,,
P457002,organic sunflower oil,,Unclassified,,,
P477202,thiamin (as b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,ocimum sanctum,,Unclassified,,,
P477202,citrus limon extracts),,Unclassified,,,
P477202,riboflavin (as b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,niacin (as b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,vitamin b6 (as b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,folate (as l-5-methyltetrahydrofolate (calcium-l- methylfolate) metafolin,,Unclassified,,,
P477202,b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,vitamin b12 (as vitamin b12 (as methylcobalamin) (mecobalactive)),,Unclassified,,,
P477202,pantothenic acid (as b complex from organic blend of psidium guajava,,Unclassified,,,
P477202,fermented l-glutamine powder,,Unclassified,,,
P477202,ginseng (panax quinquefolius l.) root extract (cereboost),,Unclassified,,,
P477202,malic acid,,Unclassified,,,
P477202,organic mango flavor,,Unclassified,,,
P477202,organic monk fruit powder,,Unclassified,,,
P477202,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P477202,beta carotene (organic),,Unclassified,,,
P452009,magnesium gluconate,,Unclassified,,,
P452009,magnesium acetyl taruinate,,Unclassified,,,
P452009,magnesium citrate,,Unclassified,,,
P452009,l-theanine,,Unclassified,,,
P452009,organic natural mixed berry flavor,,Unclassified,,,
P452009,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P452009,monk fruit extract,,Unclassified,,,
P452009,beetroot juice powder (color),,Unclassified,,,
P423159,brain dust proprietary blend (lion’s mane mushroom extract°,,Unclassified,,,
P423159,maca root extract°,,Unclassified,,,
P423159,astragalus root extract°,,Unclassified,,,
P423159,rhodiola root extract,,Unclassified,,,
P423159,ashwagandha root and leaf extract°,,Unclassified,,,
P423159,ginkgo leaf extract,,Unclassified,,,
P423159,stevia leaf extract (reb a)°). °organic,,Unclassified,,,
P454315,water/aqua/edu,,Unclassified,,,
P454315,coco betaine,,Unclassified,,,
P454315,coco glucoside,,Unclassified,,,
P454315,betaine,betaine,Low,1.0,Cosing EU,Natural moisturizer from sugar beet; safe
P454315,bentonite,,Unclassified,,,
P454315,lactobacillus,,Unclassified,,,
P454315,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P454315,coconut alcohol,,Unclassified,,,
P454315,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P454315,cocos nucifera (coconut) fruit extract,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
P454315,aloe barbadensis leaf juice,aloe barbadensis,Low,1.0,Cosing EU,Plant extract soothing; safe
P454315,polyglyceryl-10 oleate,,Unclassified,,,
P454315,oryza sativa (rice) bran oil,,Unclassified,,,
P454315,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P454315,tocotrienols,,Unclassified,,,
P454315,ganoderma lucidum (mushroom) extract,,Unclassified,,,
P454315,xanthan gum,xanthan gum,Low,1.0,Cosing EU,Hydration and conditioning; safe
P454315,tremella fuciformis sporocarp extract,,Unclassified,,,
P454315,citrus aurantium bergamia (bergamot) peel oil,,Unclassified,,,
P454315,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P454315,mentha piperita (peppermint) flower/leaf/stem,,Unclassified,,,
P454315,phenethyl alcohol,phenethyl alcohol,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P454315,rosa damascena extract,,Unclassified,,,
P454315,salvia sclarea (clary) oil,,Unclassified,,,
P454315,triethyl citrate,triethyl citrate,Low,1.0,Cosing EU,Solvent; helps other ingredients dissolve; safe
P454315,vetiveria zizanoides root oil,,Unclassified,,,
P454315,lonicera caprifolium (honeysuckle) flower extract,,Unclassified,,,
P454315,lonicera japonica (honeysuckle) flower extract,,Unclassified,,,
P454798,rice bran solubles (tocotrienols),,Unclassified,,,
P454798,organic tremella mushroom (tremella fuciformis) powder (fruiting body),,Unclassified,,,
P454798,sodium hyaluronate,sodium hyaluronate,Low,1.0,Cosing EU,Humectant; safe
P503944,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P503944,glycolic acid,glycolic acid,Low-Medium,1.5,Cosing EU,Chemical peels and anti-aging skin products; can irritate skin
P503944,phytic acid,phytic acid,Low,1.0,Cosing EU,Natural preservative booster from plants; safe
P503944,sodium hydroxide,sodium hydroxide,Low,1.0,Cosing EU,pH adjuster; safe
P503944,niacinamide,niacinamide,Low,1.0,Cosing EU,Vitamin B3; well tolerated
P503944,propanediol,propanediol,Low,1.0,Cosing EU,Humectant/solvent; well tolerated
P503944,glycereth-7 trimethyl ether,,Unclassified,,,
P503944,lactic acid,lactic acid,Low-Medium,1.5,Cosing EU,Exfoliant and moisturizer; may irritate skin
P503944,salicylic acid,salicylic acid,Medium,2.0,EU Annex III,Restricted active ingredient; may irritate skin at higher concentrations
P503944,allantoin,allantoin,Low,1.0,Cosing EU,Soothes and calms skin; safe
P503944,ganoderma lucidum (reishi mushroom) extract,,Unclassified,,,
P503944,tocotrienols,,Unclassified,,,
P503944,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P503944,polyglyceryl-10 oleate,,Unclassified,,,
P503944,oryza sativa (rice) bran oil,,Unclassified,,,
P503944,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P503944,salvia sclarea (clary) oil,,Unclassified,,,
P503944,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P503944,lonicera caprifolium (honeysuckle) flower extract,,Unclassified,,,
P503944,lonicera japonica (honeysuckle) flower extract,,Unclassified,,,
P469193,shatavari root extract,,Unclassified,,,
P469193,ashwagandha root and leaf extract,,Unclassified,,,
P469193,amla fruit extract,,Unclassified,,,
P469193,rhodiola root extract,,Unclassified,,,
P469193,rice flour,,Unclassified,,,
P469193,capsule (hypromellose),,Unclassified,,,
P469193,rice hulls,,Unclassified,,,
P469193,medium chain triglycerides,,Unclassified,,,
P469193,rice bran extract,,Unclassified,,,
P469193,gum arabic,,Unclassified,,,
P469193,and sunflower oil,,Unclassified,,,
P469193,ashwagandha root extract (ksm66),,Unclassified,,,
P469193,red radix root powder,,Unclassified,,,
P469193,pumpkin seed powder,,Unclassified,,,
P469193,horsetail grass extract,,Unclassified,,,
P469193,kelp powder,,Unclassified,,,
P469193,saw palmetto fruit extract,,Unclassified,,,
P469193,vitamin k2 as mk-7 menaquinone-7,,Unclassified,,,
P469193,vitamin a as vitamin a palmitate,,Unclassified,,,
P469193,vitamin c as ascorbic acid,,Unclassified,,,
P469193,vitamin d3 as vitashine d3️ cholecalciferol,,Unclassified,,,
P469193,vitamin e as d-alpha tocopherol,,Unclassified,,,
P469193,vitamin b1 as thiamine hydrochloride,,Unclassified,,,
P469193,vitamin b2 as riboflavin 5-phosphate,,Unclassified,,,
P469193,vitamin b3 as niacinamide,,Unclassified,,,
P469193,vitamin b6 as pyridoxal 5-phosphate,,Unclassified,,,
P469193,folate as l-methylfolate monosodium magnafolate pro,,Unclassified,,,
P469193,vitamin b12 as methylcobalamin,,Unclassified,,,
P469193,biotin,biotin,Low,1.0,Cosing EU,Vitamin B7; supports hair and nail health; safe
P469193,vitamin b5 as d-calcium pantothenate,,Unclassified,,,
P469193,iron as iron bisglycinate,,Unclassified,,,
P469193,iodine as kelp powder,,Unclassified,,,
P469193,zinc as zinc bisglycinate,,Unclassified,,,
P469193,rice concentrate (nu-flow),,Unclassified,,,
P469193,hydroxypropyl methylcellulose (vegetarian capsule),,Unclassified,,,
P469193,vitamin c (as acerola powder),,Unclassified,,,
P469193,vitamin d3 (as vitashine d3️ cholecalciferol),,Unclassified,,,
P469193,vitamin e (as d-alpha tocopherol),,Unclassified,,,
P469193,glutathione (as setria l-glutathione reduced),,Unclassified,,,
P469193,n-acetyl-cysteine,,Unclassified,,,
P469193,schisandra chinesis berry extract,,Unclassified,,,
P469193,silicon (as living silica️ stabilized monomethylsilanetriol powder),,Unclassified,,,
P469193,astaxanthin (as astazine haematococcus pluvialis microalgae),,Unclassified,,,
P469193,vegetable capsule (hypromellose),,Unclassified,,,
P469193,rice extract,,Unclassified,,,
P469193,sunflower oil,,Unclassified,,,
P470538,beta-glucan (from ganoderma lucidum) mbg,,Unclassified,,,
P470538,zinc (as l-optizinc l-methionine bound complex),,Unclassified,,,
P470538,vitamin d2 (from agaricus bisporus),,Unclassified,,,
P470538,vitamin c (as ascorbic acid),,Unclassified,,,
P470538,vegetable capsule (hypromellose),,Unclassified,,,
P412090,cyclomethicone,,Unclassified,,,
P412090,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P412090,argania spinosa (argan) kernel oil,argania spinosa kernel oil,Low,1.0,Cosing EU,Argan oil moisturizer; safe
P412090,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P412090,linum usitatissimum (linseed) seed extract,,Unclassified,,,
P412090,ci 26100 (red 17),,Unclassified,,,
P412090,ci 47000 (yellow 11),,Unclassified,,,
P426011,cyclomethicone,,Unclassified,,,
P426011,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P426011,argania spinosa (argan) kernel oil,argania spinosa kernel oil,Low,1.0,Cosing EU,Argan oil moisturizer; safe
P426011,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P426011,linum usitatissimum (linseed) seed extract,,Unclassified,,,
P426011,ci 26100 (red 17),,Unclassified,,,
P426011,ci 47000 (yellow 11),,Unclassified,,,
P412097,aqua/water/eau,water,Low,1.0,Cosing EU,Universal solvent; safe
P412097,stearyl alcohol,stearyl alcohol,Low,1.0,Cosing EU,Natural fatty alcohol; moisturizer; safe
P412097,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P412097,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P412097,cetyl alcohol,cetyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P412097,argania spinosa (argan) kernel oil,argania spinosa kernel oil,Low,1.0,Cosing EU,Argan oil moisturizer; safe
P412097,parfum/fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P412097,guar hydroxypropyltrimonium chloride,guar hydroxypropyltrimonium chloride,Low,1.0,Cosing EU,Natural hair conditioner from guar bean; safe
P412097,hydroxypropyl guar hydroxypropyltrimonium chloride,,Unclassified,,,
P412097,panthenol,panthenol,Low,1.0,Cosing EU,Pro-Vvitamin B5 humectant; safe
P412097,glucose,glucose,Low,1.0,Cosing EU,Natural sugar; moisturizer; safe
P412097,glyceryl stearate,glyceryl stearate,Low,1.0,Cosing EU,Emulsifier; safe
P412097,acrylates copolymer,acrylates copolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin/hair; safe
P412097,cetearyl alcohol,cetearyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emulsifier; safe
P412097,cetearyl glucoside,cetearyl glucoside,Low,1.0,Cosing EU,Sugar-based emulsifier; safe
P412097,peg-100 stearate,peg-100 stearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P412097,polyquaternium-37,polyquaternium-37,Low,1.0,Cosing EU,Hair/skin conditioner; safe
P412097,ppg-1 trideceth-6,,Unclassified,,,
P412097,steareth-2,,Unclassified,,,
P412097,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P412097,propylene glycol,propylene glycol,Low-Medium,1.5,Cosing EU,Solvent / humectant; may cause minor irritation
P412097,propylene glycol dicaprylate/dicaprate,propylene glycol,Low-Medium,1.5,Cosing EU,Solvent / humectant; may cause minor irritation
P412097,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P412097,disodium edta,disodium edta,Low,1.0,Cosing EU,Chelating agent; safe at cosmetic levels
P412097,isopropyl alcohol,isopropyl alcohol,Low-Medium,1.5,Cosing EU,Solvent; may cause mild skin drying and irritation
P412097,sorbitan oleate,sorbitan oleate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P412097,stearamidopropyl dimethylamine,stearamidopropyl dimethylamine,Low,1.0,Cosing EU,Hair-conditioning agents; safe at cosmetic levels
P412097,chlorphenesin,chlorphenesin,Low-Medium,1.5,EU Annex V,Preservative; permitted with concentration on limits
P412097,behentrimonium chloride,behentrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P412097,cetrimonium chloride,cetrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P412097,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P412097,ci 15985 (yellow 6),ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P412097,ci 19140 (yellow 5),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P412097,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P412097,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P412097,hydroxycitronellal,hydroxycitronellal,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P412096,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P412096,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P412096,cetearyl alcohol,cetearyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emulsifier; safe
P412096,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P412096,argania spinosa (argan) kernel oil,argania spinosa kernel oil,Low,1.0,Cosing EU,Argan oil moisturizer; safe
P412096,behentrimonium chloride,behentrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P412096,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P412096,glyceryl stearate se,glyceryl stearate se,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P412096,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P412096,isopropyl alcohol,isopropyl alcohol,Low-Medium,1.5,Cosing EU,Solvent; may cause mild skin drying and irritation
P412096,chlorphenesin,chlorphenesin,Low-Medium,1.5,EU Annex V,Preservative; permitted with concentration on limits
P412096,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P412096,ci 15985 (yellow 6),ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P412096,eugenol,eugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P412096,butylphenyl methylpropional,butylphenyl methylpropional,High,3.0,EU Annex II / Reg. 2021/1902,Reproductive toxin; BANNED in EU since 1 March 2022
P412096,hydroxyisohexyl 3-cyclohexene carboxaldehyde,hydroxyisohexyl 3-cyclohexene carboxaldehyde,High,3.0,EU Annex II / 2017/1410,Extreme skin sensitizer; BANNED in EU since August 2021
P412096,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P412096,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P412095,aqua/water/eau,water,Low,1.0,Cosing EU,Universal solvent; safe
P412095,cetearyl alcohol,cetearyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emulsifier; safe
P412095,glycol stearate,,Unclassified,,,
P412095,cetyl alcohol,cetyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P412095,behentrimonium methosulfate,behentrimonium methosulfate,Low,1.0,Cosing EU,Gentle hair conditioner; safe
